Track,Artist,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre,Loudness_dB
Song to the Siren - 2006 Remaster,Tim Buckley,1969,206120,4,0.2732793522267207,0.17008900670265753,10,0.6740958614689921,1,0.04021052631578947,0.9477911122400726,0.0002877406281661601,0.09821065473769824,0.12234580384226491,85.735,7,Folk,-14.815
Song to the Siren - Take 7,Tim Buckley,1969,208400,4,0.5840080971659919,0.051258566528478315,4,0.5396039603960396,1,0.03484210526315789,0.8483934220817492,0.00014083080040526848,0.09516063440422935,0.06875631951466128,67.657,48,Folk,-21.308
The River,Tim Buckley,1969,349400,4,0.35526315789473684,0.16508351217131045,5,0.5705083060607317,1,0.03442105263157894,0.8895581220463074,0.17021276595744683,0.0799105327368849,0.2396359959555106,146.998,15,Folk,-19.816
Wayfaring Stranger/You Got me Runnin',Tim Buckley,1969,788533,3,0.3026315789473684,0.23916483123524693,0,0.6247773312896143,1,0.05505263157894737,0.7178712026819305,2.3606889564336374e-05,0.7010980073200488,0.19615773508594542,62.12,6,Folk,-17.196
Bottle of Wine,Tom Paxton,1964,142773,4,0.5678137651821863,0.31224505139291403,7,0.692406479141638,1,0.03863157894736842,0.824297012346398,1.5096251266464032e-06,0.10126067507116714,0.6410515672396361,85.57,24,Folk,-13.931
How Come the Sun,Tom Paxton,1964,313613,3,0.4058704453441296,0.17309230342146575,6,0.6596379303202287,0,0.03242105263157895,0.6767065027173723,0.060283687943262415,0.14294428629524197,0.15874620829120326,131.296,1,Folk,-15.513
What Did You Learn in School Today?,Tom Paxton,1964,104373,4,0.8441295546558704,0.5404956020223399,2,0.8363643895770331,1,0.036,0.8142568416233351,5.005065856129686e-05,0.24156161041073607,0.8725985844287159,123.118,20,Folk,-6.981
Peace Will Come,Tom Paxton,1965,159093,4,0.5910931174089068,0.6095714265549294,7,0.6843075520941215,1,0.03126315789473684,0.3564250566516633,0.006605876393110436,0.10939406262708418,0.692618806875632,140.597,16,Folk,-14.322
Pete's Shoulders (The Power of Song),Tom Paxton,1965,244906,4,0.4200404858299595,0.31324615029918346,3,0.7712829860391898,1,0.03978947368421053,0.8202809440571728,0.0,0.17039446929646196,0.5399393326592519,156.049,1,Folk,-10.123
Talking Vietnam Potluck Blues,Tom Paxton,1965,204093,4,0.5910931174089068,0.34227801858099643,7,0.6644641451592859,1,0.15894736842105261,0.5742967613421299,0.0,0.8220821472143147,0.7168857431749242,120.773,11,Folk,-15.28
The Last Thing on My Mind,Tom Paxton,1965,186320,4,0.5860323886639676,0.0998118634825448,9,0.6654583868428685,1,0.03357894736842105,0.8865460708293885,8.328267477203648e-05,0.1002440016266775,0.4529828109201214,82.203,39,Folk,-15.232
Child's Song,Tom Rush,1968,249426,4,0.39979757085020245,0.07168098421637432,4,0.46020961928828874,1,0.04484210526315789,0.8935741903355325,0.635258358662614,0.07808052053680357,0.29322548028311424,157.45,27,Folk,-25.141
No Regrets - 2008 Remaster,Tom Rush,1968,231800,4,0.6892712550607288,0.32025384264306933,11,0.6480384440117652,1,0.03831578947368421,0.6887547075850479,0.09513677811550153,0.13481089873932492,0.33265925176946415,110.147,31,Folk,-16.073
Rockport Sunday - 2008 Remaster,Tom Rush,1968,277000,3,0.4382591093117409,0.04555230276274267,11,0.5041426736815942,1,0.059157894736842104,0.94578307809546,0.9108409321175279,0.0884505896705978,0.05429726996966633,79.681,15,Folk,-23.02
The Circle Game - 2008 Remaster,Tom Rush,1968,317133,4,0.6255060728744939,0.1770966990465434,11,0.5602344753303783,1,0.03589473684210526,0.7620479538634076,0.3768996960486322,0.09007726718178122,0.2861476238624873,104.516,27,Folk,-20.312
Urge for Going - 2008 Remaster,Tom Rush,1968,351773,4,0.5971659919028339,0.12103516029545633,4,0.5677741414308795,1,0.03610526315789473,0.8493974391540554,0.009402228976697062,0.1002440016266775,0.1557128412537917,97.649,28,Folk,-19.948
Joshua Gone Barbados,Tom Rush,1969,252853,4,0.5738866396761133,0.10101318217006809,6,0.6052653382493061,1,0.04221052631578947,0.9327308561554782,0.00029078014184397166,0.10227734851565677,0.4064711830131446,121.216,12,Folk,-18.138
Waiting Around to Die,Townes Van Zandt,1968,165186,4,0.5576923076923077,0.23315823779763048,6,0.6029247276192055,0,0.032842105263157895,0.712851117320399,0.000961499493414387,0.09922732818218788,0.6663296258847321,89.574,52,Folk,-18.251
Flyin' Shoes,Townes Van Zandt,1969,269466,4,0.4848178137651822,0.15707472092115515,9,0.6247359045527985,0,0.037684210526315785,0.5873489832821118,1.7223910840932118e-05,0.09719398129320861,0.25379170879676444,135.17,28,Folk,-17.198
If I Needed You,Townes Van Zandt,1969,224200,4,0.6295546558704453,0.31524834811172225,11,0.636273250756038,1,0.034631578947368416,0.5602405223298418,0.03069908814589666,0.07370882472549817,0.6835187057633975,75.703,48,Folk,-16.641
Kathleen,Townes Van Zandt,1969,167453,4,0.4331983805668016,0.11502856685783987,1,0.6223952939226978,0,0.03221052631578947,0.7740961587310832,2.7051671732522798e-05,0.0398535990239935,0.3346814964610718,91.69,32,Folk,-17.311
Loretta,Townes Van Zandt,1969,234400,4,0.52834008097166,0.21213516076597283,7,0.6438543435933552,1,0.03126315789473684,0.1556216421904038,1.5704154002026344e-06,0.06506710044733631,0.6076845298281092,79.916,27,Folk,-16.275
Tecumseh Valley,Townes Van Zandt,1969,295106,4,0.4352226720647773,0.13705274279576693,0,0.6387174282281785,1,0.033368421052631575,0.7610439367911013,0.00015400202634245188,0.1165107767385116,0.3751263902932255,132.958,28,Folk,-16.523
Pancho and Lefty,Townes Van Zandt,1972,241080,4,0.2601214574898785,0.4533999971769011,2,0.8139525249596089,1,0.032105263157894734,0.4417665077976986,5.1165146909827765e-06,0.5607970719804798,0.4014155712841254,148.848,26,Folk,-8.063
Rake,Townes Van Zandt,1972,247013,3,0.4534412955465587,0.20712966623462575,0,0.6206553709764282,1,0.04157894736842105,0.9216866683601089,0.0,0.0673037820252135,0.2558139534883721,132.18,27,Folk,-17.395
To Live Is To Fly,Townes Van Zandt,1972,195640,4,0.6801619433198381,0.28521538092363985,2,0.6022204730933345,1,0.044421052631578944,0.6596382124881652,0.002806484295845998,0.1032940219601464,0.6693629929221436,73.754,42,Folk,-18.285
Baby Can I Hold You,Tracy Chapman,1988,193120,4,0.7004048582995951,0.42236593108254933,2,0.7627905049919218,1,0.03505263157894737,0.08142478054696843,0.0,0.0736071573810492,0.4732052578361982,74.375,77,Folk,-10.533
Fast Car,Tracy Chapman,1988,296800,4,0.7196356275303644,0.2922230732675258,4,0.659430796636149,0,0.038947368421052626,0.3142563396147988,0.0,0.12057747051647011,0.19615773508594542,103.951,80,Folk,-15.523
Talkin' Bout a Revolution,Tracy Chapman,1988,161600,4,0.5678137651821863,0.732706592026067,7,0.8529972244086333,1,0.029578947368421052,0.3303206127716996,0.00023100303951367784,0.06415209434729564,0.6784630940343782,118.975,68,Folk,-6.178
Give Me One Reason,Tracy Chapman,1995,268333,4,0.6153846153846154,0.4193626343637411,11,0.7734993164588426,1,0.03484210526315789,0.6044172735113188,7.67983789260385e-06,0.09719398129320861,0.6086956521739131,100.22,73,Folk,-10.016
Woman's Work,Tracy Chapman,1995,121346,4,0.42813765182186236,0.23916483123524693,4,0.6391524089647459,0,0.033473684210526315,0.04899502911147502,0.0026443768996960485,0.28426189507930055,0.21840242669362994,81.024,22,Folk,-16.502
The Promise,Tracy Chapman,1996,327866,4,0.5020242914979757,0.09750933599812515,1,0.6239902232901114,1,0.033473684210526315,0.7058229978142548,0.000723404255319149,0.08407889385929239,0.3640040444893832,141.397,58,Folk,-17.234
All Used Up,Utah Phillips,1983,139680,3,0.5647773279352227,0.28121098529856225,4,0.6975848212436306,1,0.07063157894736842,0.8674697464555688,0.0,0.667547783651891,0.6572295247724975,110.196,23,Folk,-13.681
Green Rolling Hills of West Virginia,Utah Phillips,1983,135600,4,0.4898785425101214,0.3062384579552975,2,0.7114627780769709,1,0.03705263157894737,0.9578312829631356,0.006160081053698076,0.5231801545343636,0.4418604651162791,95.985,12,Folk,-13.011
The Telling Takes Me Home,Utah Phillips,1983,155493,4,0.5991902834008097,0.21213516076597283,7,0.7052694809229878,1,0.19368421052631576,0.89156615619092,0.0,0.08265555103700692,0.48028311425682507,91.7,9,Folk,-13.31
"Utah on ""I Think Of You""",Utah Phillips,1983,54413,4,0.7236842105263157,0.13605164388949753,8,0.47524752475247534,1,0.9999999999999999,0.6606422295604716,0.0,0.36966246441642947,0.5773508594539939,99.23,0,Folk,-24.415
Hard Traveling,Woody Guthrie,1940,152960,4,0.6093117408906883,0.19711867717193166,2,0.6457806868552964,1,0.060421052631578945,0.9377509415170097,0.31610942249240126,0.10227734851565677,0.8857431749241659,128.871,32,Folk,-16.182
I Ain't Got No Home In This World Anymore,Woody Guthrie,1940,163800,4,0.590080971659919,0.261189007173174,7,0.7363188201665355,1,0.03821052631578947,0.9759035902646489,0.0006990881458966566,0.11956079707198047,0.621840242669363,120.18,31,Folk,-11.811
Pastures Of Plenty,Woody Guthrie,1940,144600,4,0.5991902834008097,0.18110109467162105,2,0.6597622105306765,1,0.09105263157894736,0.9718875219754237,0.5612968591691997,0.10939406262708418,0.5409504550050557,126.571,25,Folk,-15.507
Pretty Boy Floyd,Woody Guthrie,1940,183093,4,0.6285425101214575,0.05326076434101714,10,0.577281577530138,1,0.06294736842105263,0.9879517951323246,0.004468085106382979,0.11956079707198047,0.46208291203235596,128.81,17,Folk,-19.489
The Great Dust Storm (Dust Storm Disaster),Woody Guthrie,1940,197706,3,0.6153846153846154,0.227151644360014,4,0.7504453374207714,1,0.039473684210526314,0.780120261164921,0.0,0.15311102074013827,0.6501516683518707,105.931,14,Folk,-11.129
This Land is Your Land,Woody Guthrie,1940,139693,4,0.6133603238866396,0.09770955577937902,3,0.6564273582169933,1,0.047473684210526314,0.9658634195415859,0.0014994934143870314,0.11549410329402196,0.5571284125379171,105.593,43,Folk,-15.668
Vigilante Man,Woody Guthrie,1940,200053,4,0.6103238866396761,0.16208021545250223,2,0.6609842992667467,1,0.03810526315789474,0.8122488074787225,2.4721377912867274e-06,0.11346075640504269,0.6410515672396361,101.575,10,Folk,-15.448
Come On And Dance - Stereo Version,Yusuf / Cat Stevens,1967,127653,4,0.6143724696356275,0.6896593390564822,5,0.7474418990016157,1,0.046526315789473686,0.3674692444470326,0.0,0.36966246441642947,0.9100101112234581,134.417,10,Folk,-11.274
Here Comes My Baby - Stereo Version,Yusuf / Cat Stevens,1967,175586,4,0.2834008097165992,0.5595164812414588,7,0.7748456854053607,1,0.03852631578947368,0.39056163711007746,0.0,0.4082960553070354,0.9029322548028312,176.202,43,Folk,-9.951
The First Cut Is The Deepest - Stereo Version,Yusuf / Cat Stevens,1967,180493,4,0.5931174089068826,0.7867659329646153,7,0.8457475454658436,1,0.03357894736842105,0.2831318103733036,0.0017831813576494428,0.16327775518503454,0.7755308392315471,96.317,57,Folk,-6.528
Father And Son,Yusuf / Cat Stevens,1970,221120,4,0.5010121457489879,0.3262604360806858,7,0.7263971166991177,1,0.038421052631578946,0.5431722321006347,8.966565349544073e-05,0.08865392435949572,0.3751263902932255,136.243,72,Folk,-12.29
Wild World,Yusuf / Cat Stevens,1970,200560,4,0.48582995951417,0.5424977998348788,0,0.8046936492812462,1,0.03663157894736842,0.34638488592860034,0.0006170212765957447,0.10227734851565677,0.5733063700707786,152.853,50,Folk,-8.51
How Can I Tell You - Remastered 2021,Yusuf / Cat Stevens,1971,266533,4,0.5536437246963564,0.2591868093606352,2,0.6775549939931231,1,0.04326315789473684,0.7238953051157683,0.018135764944275583,0.1073607157381049,0.16076845298281092,125.442,53,Folk,-14.648
Moonshadow,Yusuf / Cat Stevens,1971,170960,4,0.6477732793522267,0.29122197436125635,2,0.7473176187911679,1,0.033368421052631575,0.7269073563326871,3.677811550151976e-05,0.11142740951606343,0.5328614762386249,130.746,40,Folk,-11.28
Morning Has Broken,Yusuf / Cat Stevens,1971,200733,3,0.42813765182186236,0.32926373279949406,7,0.7074443846058247,1,0.03231578947368421,0.5923690686436432,0.023910840932117528,0.08245221634810898,0.40748230535894847,133.249,44,Folk,-13.205
Peace Train,Yusuf / Cat Stevens,1971,251000,4,0.6204453441295547,0.589549448429541,0,0.7657939434110775,1,0.048210526315789475,0.10742882271970154,3.5967578520770016e-05,0.1032940219601464,0.7654196157735086,82.376,48,Folk,-10.388
Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,2016,253520,4,0.7378542510121457,0.7997802187461177,11,0.8281411823190687,0,0.08199999999999999,0.059035199834537984,0.00220871327254306,0.0837738918259455,0.5379170879676441,115.04,53,Funk,-7.378
Bubblin,Anderson .Paak,2016,209093,5,0.5748987854251012,0.873861537810054,1,0.8728406313434691,1,0.2789473684210526,0.07339264396851805,0.0,0.3605124034160228,0.5530839231547018,106.783,50,Funk,-5.22
Come Down,Anderson .Paak,2016,169726,4,0.8512145748987854,0.8988890104667894,8,0.8331745308422056,1,0.1094736842105263,0.27208762257793434,0.015298885511651471,0.2964619764131761,0.9413549039433773,98.401,62,Funk,-7.135
Good Heels (feat. Jazmine Sullivan),Anderson .Paak,2016,98249,4,0.7834008097165992,0.5084604370217187,9,0.8173909441153321,0,0.07705263157894736,0.010139568413221299,6.62613981762918e-05,0.04219194794631965,0.45500505561172905,80.13,58,Funk,-7.897
Heart Don't Stand a Chance,Anderson .Paak,2016,312360,4,0.6933198380566802,0.5455010965536871,7,0.8527693773561457,1,0.06421052631578947,0.17369394949191716,1.458966565349544e-05,0.22834485563237086,0.5116279069767442,94.061,55,Funk,-6.189
Put Me Thru,Anderson .Paak,2016,160760,4,0.7408906882591093,0.7897692296834236,5,0.9039728240606488,0,0.050105263157894736,0.04608337960178675,3.1509625126646404e-05,0.11244408296055305,0.6137512639029322,107.978,53,Funk,-3.717
The Bird,Anderson .Paak,2016,217773,4,0.4939271255060729,0.6456109871806281,11,0.8312896143170803,1,0.4431578947368421,0.08413562664219543,0.00035967578520770013,0.14396095973973158,0.6016177957532861,148.733,49,Funk,-7.226
Tints (feat. Kendrick Lamar),Anderson .Paak,2018,268400,4,0.8147773279352227,0.8338175815592775,1,0.8415634450474336,0,0.1263157894736842,0.08624406249403867,0.0,0.0461569743798292,0.7108190091001011,109.076,55,Funk,-6.73
Lockdown,Anderson .Paak,2020,212613,4,0.9392712550607288,0.4373824146765905,1,0.834293052736236,0,0.1336842105263158,0.14457745439503453,0.0003617021276595745,0.13684424562830416,0.5015166835187058,100.056,47,Funk,-7.081
Do It ('Til You're Satisfied),B.T. Express,1974,353986,4,0.7115384615384615,0.76173846030788,10,0.7710137122498861,1,0.05810526315789473,0.11546095929815192,5.055724417426545e-06,0.09211061407076046,0.6592517694641052,104.838,38,Funk,-10.136
Express,B.T. Express,1975,308013,4,0.6720647773279352,0.67664505327498,0,0.7474004722647998,1,0.036526315789473685,0.00011244991209830531,0.10020263424518744,0.06171207808052053,0.5379170879676441,108.158,31,Funk,-11.276
Shout It Out,B.T. Express,1976,337066,4,0.6821862348178138,0.9008912082793282,2,0.8521272629354986,1,0.07568421052631578,0.05521993495977406,0.0,0.012301748678324525,0.6531850353892822,108.982,10,Funk,-6.22
Can't Stop Groovin' Now (Wanna Do It Some More),B.T. Express,1979,352506,4,0.7408906882591093,0.8898791203103648,6,0.7940055511827333,0,0.10189473684210526,0.05190667862116328,0.8064842958459981,0.04676697844652298,0.6754297269969667,116.796,5,Funk,-9.026
Energy Level,B.T. Express,1979,230666,4,0.6811740890688259,0.7357098887448752,7,0.7839181407680518,0,0.11263157894736842,0.0028002036146622636,0.7568389057750761,0.020740138267588457,0.9706774519716885,132.582,17,Funk,-9.513
Give up the Funk (Let's Dance),B.T. Express,1979,373720,4,0.8947368421052632,0.6355999981179341,3,0.6585815485314221,0,0.074,0.0475894052102462,0.441742654508612,0.29137860919072794,0.8877654196157736,115.583,16,Funk,-15.564
Get Down,Big Sam's Funky Nation,2012,131786,4,0.5536437246963564,0.8788670323414012,8,0.8460582459919632,0,0.10063157894736842,0.11546095929815192,0.14792299898682879,0.2984953233021554,0.8584428715874621,153.579,0,Funk,-6.513
Tweet,Big Sam's Funky Nation,2012,88493,4,0.47874493927125505,0.7026736248379846,10,0.8365922366295208,0,0.057368421052631575,0.012348405972295154,0.08156028368794327,0.07757218381455876,0.1698685540950455,94.78,18,Funk,-6.97
A Funky Kind of Thing,Billy Cobham,1973,558200,4,0.5242914979757085,0.6906604379627517,11,0.5974149716226853,1,0.08810526315789473,0.005952817221704039,0.8480243161094225,0.07970719804798698,0.08038422649140546,136.975,8,Funk,-18.517
Quadrant 4,Billy Cobham,1973,267453,4,0.4018218623481782,0.8147967023401588,6,0.7220265959650358,1,0.07294736842105262,1.0642580966446755e-05,0.9088145896656535,0.034973566490443274,0.5379170879676441,121.431,28,Funk,-12.501
Red Baron,Billy Cobham,1973,396666,4,0.6163967611336032,0.39633735951954463,7,0.6941671154563156,1,0.046315789473684206,0.018472910113363567,0.8601823708206687,0.06069540463603091,0.358948432760364,84.398,40,Funk,-13.846
Spectrum,Billy Cobham,1973,309517,4,0.42105263157894735,0.8097912078088118,1,0.7118977588135382,1,0.06136842105263157,0.05622395203208036,0.5886524822695035,0.1470109800732005,0.8584428715874621,124.856,29,Funk,-12.99
Stratus,Billy Cobham,1973,589786,4,0.3805668016194332,0.8047857132774647,6,0.8030158664402005,0,0.07999999999999999,0.027509063764120247,0.7943262411347518,0.2740951606344042,0.6137512639029322,163.231,35,Funk,-8.591
Crosswind,Billy Cobham,1974,222386,4,0.39068825910931176,0.4213648321762799,7,0.6539417540080368,1,0.06010526315789473,0.17971805192575493,0.7872340425531915,0.05805205368035788,0.9089989888776543,184.859,29,Funk,-15.788
The Moon Ain't Made of Green Cheese,Billy Cobham,1974,58066,5,0.6437246963562753,0.07868867656026021,0,0.5900824392062638,0,0.1431578947368421,0.9939758975661623,0.9371833839918947,0.04819032126880846,0.7836198179979779,105.74,43,Funk,-18.871
Shabazz - Recorded Live in Europe,Billy Cobham,1975,821119,5,0.45445344129554655,0.5975582396796963,5,0.684038278304818,0,0.10736842105263157,0.0060833394411038575,0.21681864235055726,0.18971126474176495,0.43174924165824063,118.033,5,Funk,-14.335
To the Women in My Life,Billy Cobham,1975,50693,3,0.35425101214574894,0.04334988516894996,10,0.5087203280997556,0,0.06136842105263157,0.9759035902646489,0.9371833839918947,0.1032940219601464,0.1051567239635996,83.462,35,Funk,-22.799
That's The Way God Planned It - Live,Billy Preston,1971,260198,4,0.4129554655870445,0.7747527460893824,0,0.834293052736236,1,0.08610526315789473,0.006725910367379888,0.00010435663627152989,0.940016266775112,0.7077856420626896,140.681,31,Funk,-7.081
