Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
Woman In Love,Barbra Streisand,1980,231000,4,3,0,17,169.735,0.4746963562753036,0.27820768857975403,0.6431086623306683,-16.311,0.029473684210526315,0.24899522991488948,0.00012765957446808513,0.12261081740544938,0.3346814964610718,67,Pop
Comin’ In And Out Of Your Life,Barbra Streisand,1982,248000,4,1,1,12,140.057,0.34210526315789475,0.295226369986334,0.6896930278801939,-14.062,0.040842105263157895,0.807228722117191,1.6919959473150963e-05,0.061610410736071576,0.1890798786653185,38,Pop
Guilty,Barbra Streisand & Barry Gibb,1981,254000,3,2,1,7,94.95,0.6336032388663968,0.42837252452016583,0.8075106673847301,-8.374,0.027473684210526317,0.6094373588728503,0.0,0.0810288735258235,0.4924165824064712,82,Pop
What Kind Of Fool,Barbra Streisand & Barry Gibb,1981,245000,4,2,1,7,79.88,0.5172064777327935,0.2451714246728634,0.6339119267575294,-16.755,0.04168421052631579,0.39156565418238376,0.0,0.39507930052867024,0.14459049544994942,54,Pop
No More Tears (ENOUGH Is Enough),Barbra Streisand & Donna Summer,1980,282000,4,2,0,22,135.209,0.5080971659919028,0.6466120860868976,0.8103898255934381,-8.235,0.08410526315789472,0.5100396687145269,7.173252279635259e-05,0.3127287515250102,0.2639029322548028,45,Pop
I Finally Found Someone,Barbra Streisand and Bryan Adams,1997,221000,4,6,1,11,138.964,0.5748987854251012,0.22414834764120578,0.6688346658933676,-15.069,0.031157894736842107,0.6797185539342913,0.0,0.1165107767385116,0.07168857431749243,62,Pop
One Week,Barenaked Ladies,1998,244000,4,8,1,1,84.828,0.26720647773279355,0.6406054926492811,0.8521065495670906,-6.221,0.046526315789473686,0.03945686692456519,2.340425531914894e-06,0.1409109394062627,0.19211324570273003,91,Pop
Nadia’s Theme (THE Young And The Restless),"Barry DeVorzon and Perry Botkin,Jr.",1976,189000,4,7,0,21,139.649,0.28238866396761136,0.24316922686032458,0.7208045072289656,-12.56,0.03136842105263158,0.9166665829985774,0.9716312056737589,0.08285888572590483,0.039737108190091006,15,Pop
Could It Be Magic,Barry Manilow,1975,409000,4,0,0,20,122.913,0.3188259109311741,0.5064582392091799,0.830108952317826,-7.283,0.036526315789473685,0.8534135074432806,0.04103343465045593,0.12057747051647011,0.2942366026289181,44,Pop
Mandy,Barry Manilow,1975,213000,4,10,1,3,103.734,0.3117408906882591,0.4644120851458647,0.7938812709722856,-9.032,0.02936842105263158,0.41967813220696004,2.5227963525835868e-06,0.13277755185034565,0.32153690596562184,67,Pop
I Write The Songs,Barry Manilow,1976,235000,4,5,1,4,142.595,0.2702429149797571,0.41736043655120225,0.7988939061270144,-8.79,0.029789473684210522,0.8273090635633169,0.0009736575481256334,0.07584383895892638,0.3346814964610718,51,Pop
Tryin’ To Get The Feeling Again,Barry Manilow,1976,231000,4,3,1,2,136.488,0.2773279352226721,0.5535098878038424,0.7873979866605908,-9.345,0.053157894736842105,0.6144574442343819,0.00017325227963525838,0.17242781618544123,0.25480283114256824,39,Pop
Looks Like We Made It,Barry Manilow,1977,213000,4,0,1,5,139.896,0.3006072874493927,0.48143076655244466,0.8218650316914538,-7.681,0.029263157894736838,0.5763047954867425,0.0035663627152988857,0.0829605530703538,0.4610717896865521,47,Pop
Weekend In New England,Barry Manilow,1977,226000,3,0,1,5,80.427,0.2479757085020243,0.39733845842581406,0.8360329756825056,-6.997,0.028631578947368418,0.5702806930529047,1.854103343465046e-05,0.16124440829605532,0.24671385237613752,48,Pop
Can’t Smile Without You,Barry Manilow,1978,186000,4,4,0,24,103.889,0.4483805668016194,0.44939560155182345,0.7768548821409338,-9.854,0.043894736842105264,0.5010035150637702,0.0,0.06466043106954046,0.39939332659251775,17,Pop
Copacabana,Barry Manilow,1978,236000,4,7,0,21,116.735,0.6133603238866396,0.8998901093730588,0.8481502962011682,-6.412,0.07978947368421054,0.3343366810609248,0.00010334346504559271,0.06405042700284667,0.6673407482305359,68,Pop
Somewhere In The Night,Barry Manilow,1979,207000,4,2,0,22,80.883,0.3228744939271255,0.40734944748850815,0.7828203322424293,-9.566,0.027473684210526317,0.31124428839787993,0.001114488348530902,0.3391622610817405,0.35085945399393326,42,Pop
I Made It Through The Rain,Barry Manilow,1981,264000,4,10,1,3,137.115,0.3299595141700405,0.31224505139291403,0.7674717262521231,-10.307,0.029894736842105262,0.6807225710065975,1.1752786220871327e-06,0.09922732818218788,0.1314459049544995,42,Pop
"Who Put The Bomp (IN The Bomp,Bomp,Bomp)",Barry Mann,1961,168000,4,10,1,3,173.748,0.4483805668016194,0.9279208787486024,0.8644517171382411,-5.625,0.13052631578947368,0.6064253076559314,0.0,0.3320455469703132,0.9029322548028312,35,Pop
Eve Of Destruction,Barry McGuire,1965,215000,4,2,1,7,117.305,0.6204453441295547,0.30723955686156695,0.6208625046605079,-17.385,0.04357894736842105,0.3885536029654649,4.579533941236069e-06,0.07584383895892638,0.7977755308392316,55,Pop
I’m Gonna Love You Just A Little More Baby,Barry White,1973,431000,4,7,0,21,87.568,0.6133603238866396,0.4864362610837917,0.7002361323998509,-13.553,0.04326315789473684,0.011143585485527597,0.0014589665653495442,0.06435542903619357,0.8190091001011123,56,Pop
"Can’t Get Enough Of Your Love,Babe",Barry White,1974,270000,4,5,1,4,111.299,0.5455465587044535,0.7937736253085012,0.782343924769046,-9.589,0.03705263157894737,0.03905526009564266,3.819655521783182e-06,0.3228954859699065,0.7229524772497472,28,Pop
"Never,Never Gonna Give You Up",Barry White,1974,213000,4,8,1,1,113.309,0.729757085020243,0.9399340656238352,0.7360702597456399,-11.823,0.039578947368421054,0.11546095929815192,3.839918946301925e-05,0.09719398129320861,0.9241658240647119,79,Pop
"You’re The First,The Last,My Everything",Barry White,1975,188000,4,5,1,4,132.072,0.6052631578947368,0.807789009996273,0.8431790877832553,-6.652,0.02968421052631579,0.00028815289975190743,0.002492401215805471,0.1714111427409516,0.9292214357937311,4,Pop
It’s Ecstasy When You Lay Down Next To Me,Barry White,1977,208000,4,0,1,5,102.572,0.8694331983805668,0.3833230737380423,0.7540701768921663,-10.954,0.04115789473684211,0.03032031156657788,0.01975683890577508,0.027551850345668975,0.7573306370070779,33,Pop
Practice (WHAT You Preach),Barry White,1995,239000,3,7,1,6,93.65,0.8512145748987854,0.4123549420198552,0.766871038568292,-10.336,0.046947368421052627,0.09377419053633589,0.0,0.07970719804798698,0.6663296258847321,46,Pop
I Only Want To Be With You,Bay City Rollers,1976,158000,4,7,1,6,133.0,0.6093117408906883,0.6846538445251353,0.8148224864327437,-8.021,0.030526315789473683,0.10341275443047634,0.0,0.1653111020740138,0.9716885743174924,65,Pop
Money Honey,Bay City Rollers,1976,170000,4,1,1,12,119.006,0.7844129554655871,0.7547307679639941,0.9141430879489623,-3.226,0.049368421052631575,0.012950816215678932,0.00030496453900709223,0.0661854412362749,0.8493427704752275,50,Pop
Saturday Night,Bay City Rollers,1976,212000,4,1,0,15,109.121,0.7419028340080972,0.79577582312104,0.8313310410538962,-7.224,0.026210526315789472,0.02640464498458332,0.0009645390070921987,0.07177714518096787,0.9019211324570273,75,Pop
You Made Me Believe In Magic,Bay City Rollers,1977,161000,4,0,0,20,126.465,0.6153846153846154,0.8768648345288623,0.8604126102986868,-5.82,0.07305263157894737,0.2379510421195202,0.0,0.19784465229768197,0.8746208291203236,28,Pop
(YOU Gotta) Fight For Your Right (TO Party!),Beastie Boys,1987,210000,4,8,1,1,133.507,0.6993927125506072,0.8388230760906247,0.8707485811342641,-5.321,0.03326315789473684,0.04487855911501919,0.00021783181357649443,0.10126067507116714,0.723963599595551,38,Pop
How Can You Mend A Broken Heart,Bee Gees,1971,383000,3,4,1,9,146.512,0.472672064777328,0.42036373327001053,0.8368615104188244,-6.957,0.04189473684210526,0.5110436857868332,2.5937183383991897e-05,0.059272061813745426,0.3690596562184024,63,Pop
Lonely Days,Bee Gees,1971,223000,4,5,1,4,84.847,0.7419028340080972,0.5945549429608882,0.844069762624798,-6.609,0.04147368421052631,0.08483843859280985,0.0,0.10126067507116714,0.6744186046511629,56,Pop
Jive Talkin’,Bee Gees,1975,222000,4,7,0,21,105.911,0.8208502024291499,0.5455010965536871,0.7123327395501057,-12.969,0.060947368421052625,0.1556216421904038,0.08642350557244174,0.14599430662871085,0.7421638018200203,62,Pop
Fanny (BE Tender With My Love),Bee Gees,1976,243000,4,4,1,9,95.218,0.4433198380566802,0.5264802173345682,0.7756327934048635,-9.913,0.028736842105263158,0.21586266652878167,0.015602836879432626,0.11142740951606343,0.5490394337714865,56,Pop
Love So Right,Bee Gees,1976,215000,4,4,1,9,80.983,0.5819838056680161,0.40534724967596936,0.7045237996603008,-13.346,0.02936842105263158,0.34638488592860034,6.818642350557244e-05,0.6431476209841399,0.5642062689585441,58,Pop
Night Fever,Bee Gees,1978,212000,4,1,0,15,109.121,0.7419028340080972,0.79577582312104,0.8313310410538962,-7.224,0.026210526315789472,0.02640464498458332,0.0009645390070921987,0.07177714518096787,0.9019211324570273,75,Pop
Stayin’ Alive,Bee Gees,1978,285000,4,10,0,18,103.564,0.7115384615384615,0.8278109881216611,0.8322631426322549,-7.179,0.03610526315789473,0.03212754229672921,0.006443768996960487,0.16937779585197232,0.9544994944388271,77,Pop
Too Much Heaven,Bee Gees,1979,296000,4,6,1,11,165.917,0.5020242914979757,0.4403857113953988,0.7072993910269689,-13.212,0.04905263157894737,0.4417665077976986,9.189463019250254e-05,0.7244814965433103,0.3569261880687563,68,Pop
Mad About You,Belinda Carlisle,1986,216000,4,9,1,8,71.706,0.4311740890688259,0.5785373604605775,0.7424706905837027,-11.514,0.03989473684210527,0.013452824751832081,9.199594731509626e-05,0.06059373729158194,0.45500505561172905,48,Pop
Circle In The Sand,Belinda Carlisle,1988,223000,4,2,0,22,125.923,0.618421052631579,0.8398241749968941,0.8724056506069018,-5.241,0.04621052631578947,0.04728820008855431,0.0,0.2049613664091094,0.7158746208291203,40,Pop
I Get Weak,Belinda Carlisle,1988,292000,4,3,1,2,103.372,0.5880566801619432,0.7977780209335789,0.8313517544223041,-7.223,0.029263157894736838,0.1214850617319897,1.5704154002026344e-06,0.07320048800325335,0.32457027300303337,37,Pop
Do Me!,Bell Biv DeVoe,1990,236000,4,9,0,23,135.917,0.6224696356275303,0.5344890085847235,0.8417912920999213,-6.719,0.04063157894736842,0.10642480564739523,1.783181357649443e-05,0.04910532736884912,0.19514661274014156,84,Pop
Poison,Bell Biv DeVoe,1990,212000,3,2,0,22,117.489,0.6973684210526315,0.39433516170700583,0.7717179667757571,-10.102,0.06842105263157895,0.7138551343927053,0.000916919959473151,0.0747254981699878,0.3862487360970678,79,Pop
Into The Night,Benny Mardones,1980,271000,4,0,0,20,163.486,0.4402834008097166,0.6906604379627517,0.8435312150461909,-6.635,0.040842105263157895,0.46485890046074346,0.0,0.0931272875152501,0.5156723963599595,57,Pop
Alley Cat,Bent Fabric,1962,142000,5,8,0,16,112.238,0.4129554655870445,0.8888780214040953,0.841356311363354,-6.74,0.04178947368421052,8.835350236295417e-05,0.8156028368794327,0.4265961773078487,0.5298281092012134,46,Pop
Take My Breath Away,Berlin,1986,255000,4,6,1,11,95.769,0.5030364372469636,0.7196923062445646,0.7863208915033764,-9.397,0.027999999999999997,0.06154524251530373,0.0,0.4052460349735665,0.5530839231547018,73,Pop
Wonderland By Night,Bert Kaempfert,1961,195000,4,4,1,9,71.351,0.21356275303643724,0.23315823779763048,0.7695223497245123,-10.208,0.03063157894736842,0.9106424805647396,0.9311043566362717,0.2710451403009354,0.2416582406471183,38,Pop
Red Roses For A Blue Lady,Bert Kaempfert,1965,139000,4,7,1,6,117.711,0.6194331983805668,0.3062384579552975,0.7200795393346866,-12.595,0.03178947368421053,0.8634536781663437,0.7142857142857143,0.1266775111834079,0.3801820020222447,49,Pop
Key Largo,Bertie Higgins,1982,198000,4,0,1,5,101.668,0.5091093117408907,0.6596263718684,0.8395128215750446,-6.829,0.03747368421052631,0.4447785590146175,0.0,0.14294428629524197,0.33367037411526795,55,Pop
Boogie Woogie Bugle Boy,Bette Midler,1973,161000,4,7,1,6,166.868,0.6477732793522267,0.4794285687399058,0.7417250093210158,-11.55,0.49157894736842106,0.8845380366847759,0.00017325227963525838,0.08631557543716957,0.7987866531850355,49,Pop
The Rose,Bette Midler,1980,244000,4,8,1,1,84.828,0.26720647773279355,0.6406054926492811,0.8521065495670906,-6.221,0.046526315789473686,0.03945686692456519,2.340425531914894e-06,0.1409109394062627,0.19211324570273003,92,Pop
Wind Beneath My Wings,Bette Midler,1989,293000,4,10,1,3,123.694,0.5161943319838057,0.4584054917082482,0.8242470690583703,-7.566,0.030421052631578946,0.5532124028236978,0.0,0.07411549410329402,0.1789686552072801,59,Pop
From A Distance,Bette Midler,1991,276000,4,7,1,6,137.989,0.5425101214574899,0.24216812795405518,0.7382865901652927,-11.716,0.0291578947368421,0.6767065027173723,0.0,0.32391215941439616,0.3346814964610718,53,Pop
The Shoop Shoop Song (IT’S In His Kiss),Betty Everett,1964,170000,4,0,1,5,117.04,0.6862348178137653,0.6105725254611988,0.7632876258337131,-10.509,0.03221052631578947,0.46887496874996865,0.0,0.3910126067507117,0.9292214357937311,65,Pop
Let It Be Me,Betty Everett & Jerry Butler,1964,280000,3,0,1,5,107.673,0.6214574898785425,0.28321318311110105,0.8150917602220473,-8.008,0.028421052631578944,0.4738950541115001,0.0,0.1032940219601464,0.3346814964610718,54,Pop
Clean Up Woman,Betty Wright,1972,169000,4,5,1,4,90.081,0.8755060728744939,0.652618679524514,0.793591283814574,-9.046,0.15052631578947367,0.5682726589082921,0.0009311043566362716,0.07208214721431476,0.8382204246713852,54,Pop
"Baby,I Love Your Way",Big Mountain,1994,249000,4,1,0,15,147.518,0.6589068825910931,0.7477230756201082,0.8303989394755376,-7.269,0.07357894736842105,0.0530110974007002,0.0,0.19784465229768197,0.7846309403437817,69,Pop
Still Not A Player,Big Pun featuring Joe,1998,236000,4,4,0,24,94.121,0.9109311740890689,0.6205835145238928,0.8459546791499234,-6.518,0.32842105263157895,0.2008024104441872,0.0015805471124620061,0.05317202114680764,0.8766430738119313,69,Pop
Don’t Be Cruel,Bill Black’s Combo,1960,110000,4,0,1,5,99.887,0.42611336032388664,0.6806494489000576,0.6742408550478479,-14.808,0.03810526315789474,0.2510032640595021,0.31610942249240126,0.928832858885726,0.9271991911021235,26,Pop
Gonna Fly Now,Bill Conti,1977,167000,4,0,1,5,95.637,0.4392712550607287,0.7226956029633729,0.8486474170429595,-6.388,0.03694736842105263,0.46385488338843717,0.7831813576494429,0.03822692151281009,0.4580384226491406,64,Pop
Rock Around the Clock,Bill Haley & His Comets,1954,129000,4,9,1,8,90.686,0.8208502024291499,0.8598461531222823,0.8501180661999255,-6.317,0.17684210526315788,0.20582249580571868,3.779128672745694e-06,0.06476209841398942,0.7927199191102124,63,Pop
"See You Later,Alligator",Bill Haley & His Comets,1956,166000,4,10,0,18,157.198,0.6710526315789475,0.7587351635890718,0.7723807945648121,-10.07,0.06010526315789473,0.27309163965024064,0.0,0.31171207808052054,0.8230535894843276,52,Pop
(I’VE Had) The Time Of My Life,Bill Medley and Jennifer Warnes,1987,406000,4,9,1,8,108.704,0.6852226720647774,0.8718593399975153,0.8454575583081321,-6.542,0.05221052631578947,0.059738011785152395,0.001347517730496454,0.12159414396095974,0.5439838220424672,51,Pop
Our Winter Love,Bill Pursell,1963,233000,4,7,1,6,136.011,0.5414979757085021,0.16408241326504105,0.6315506027590208,-16.869,0.032,0.8092367562618036,0.20466058763931108,0.1002440016266775,0.1981799797775531,23,Pop
Ain’t No Sunshine,Bill Withers,1971,192000,4,2,0,22,83.334,0.09534412955465588,0.9959956043749224,0.41983926426115414,-27.09,0.05410526315789473,0.3162643737594114,0.9827760891590679,0.9603497356649044,1.0111223458038423e-05,53,Pop
Lean On Me,Bill Withers,1972,176000,4,7,0,21,98.007,0.7317813765182186,0.8097912078088118,0.917146526368118,-3.081,0.06578947368421052,0.003472895053107483,0.0012462006079027356,0.5618137454249694,0.2770475227502528,75,Pop
Kiss The Rain,Billie Myers,1998,260000,4,8,1,1,132.691,0.5668016194331984,0.05185922587223996,0.5125108745184142,-22.616,0.04452631578947368,0.9939758975661623,0.9169199594731511,0.1063440422936153,0.1840242669362993,60,Pop
Let The Little Girl Dance,Billy Bland,1960,143000,4,5,1,4,143.872,0.590080971659919,0.5324868107721846,0.7852437963461618,-9.449,0.08252631578947368,0.2389550591918265,0.0,0.35339568930459536,0.9726996966632963,29,Pop
Eyes Without A Face,Billy Idol,1984,299000,4,9,1,8,85.563,0.5465587044534413,0.8167989001526975,0.852603670408882,-6.197,0.044315789473684204,0.01777009816274916,0.0022897669706180347,0.2679951199674665,0.6653185035389283,76,Pop
Mony Mony,Billy Idol,1987,301000,4,10,0,18,135.012,0.7510121457489879,0.7437186799950305,0.8506151870417168,-6.293,0.05347368421052631,0.009386555608991577,0.0,0.21106140707604717,0.4903943377148635,63,Pop
Cradle Of Love,Billy Idol,1990,281000,4,3,1,2,144.038,0.6194331983805668,0.9429373623426435,0.8859314801773065,-4.588,0.041999999999999996,0.01636447426152034,3.951367781155015e-06,0.07980886539243594,0.6289180990899899,50,Pop
Bad To Me,Billy J. Kramer & The Dakotas,1964,213000,4,0,1,5,87.899,0.6771255060728746,0.5775362615543082,0.886242180703426,-4.573,0.04842105263157894,0.3493969371455192,0.0,0.14497763318422122,0.3104145601617796,67,Pop
Little Children,Billy J. Kramer & The Dakotas,1964,120000,5,0,1,5,112.098,0.7823886639676113,0.4103527442073164,0.8091470234889598,-8.295,0.04189473684210526,0.8654617123109563,0.0,0.10532736884912566,0.46006066734074824,62,Pop
Down In The Boondocks,Billy Joe Royal,1965,153000,4,9,1,8,82.949,0.6831983805668017,0.5885483495232716,0.7524752475247525,-11.031,0.048105263157894734,0.4939753955576261,9.574468085106383e-06,0.08428222854819031,0.9504550050556118,40,Pop
Just The Way You Are,Billy Joel,1978,220000,4,5,1,4,109.021,0.6427125506072875,0.8418263728094328,0.8695472057666018,-5.379,0.044421052631578944,0.013452824751832081,0.0,0.05063033753558357,0.4287158746208291,84,Pop
My Life,Billy Joel,1979,135000,4,7,1,6,113.088,0.7327935222672065,0.5735318659292304,0.8957703301710924,-4.113,0.05778947368421052,0.11847301051507081,0.0,0.5343635624237495,0.44287158746208294,83,Pop
It’s Still Rock And Roll To Me,Billy Joel,1980,176000,4,0,1,5,141.075,0.7611336032388664,0.6846538445251353,0.8235635279009073,-7.599,0.15789473684210525,0.09979829297017367,0.0,0.07858885725904839,0.544994944388271,75,Pop
You May Be Right,Billy Joel,1980,253000,4,9,1,8,150.792,0.5738866396761133,0.9459406590614517,0.8309374870541448,-7.243,0.048210526315789475,0.17570198363652975,2.634245187436677e-06,0.34322895485969906,0.9716885743174924,62,Pop
Allentown,Billy Joel,1983,230000,4,7,1,6,113.817,0.6983805668016194,0.8378219771843552,0.8087948962260243,-8.312,0.030421052631578946,0.12750916416582747,7.29483282674772e-06,0.09109394062627083,0.9777553083923155,53,Pop
